LC524106.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524107.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524108.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524109.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524110.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524111.1,KY235976.1.1491,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524112.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524113.1,EU574676.1.1432,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured bacterium,
LC524114.1,AM712353.1.1458,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,uncultured Epsilonproteobacteria bacterium,
LC524115.1,KY235939.1.1203,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524116.1,AY542566.1.1377,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,uncultured gamma proteobacterium,
LC524117.1,KJ848575.1.1432,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524118.1,KX508068.1.1492,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,uncultured bacterium,
LC524119.1,EU705953.1.1237,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,uncultured Ralstonia sp.,
LC524120.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524121.1,KF557603.1.1409,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured bacterium,
LC524122.1,KF557603.1.1409,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured bacterium,
LC524012.1,JN868744.1.1522,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,uncultured bacterium,
LC524013.1,AY542566.1.1377,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,uncultured gamma proteobacterium,
LC524014.1,FJ497519.1.1457,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,uncultured gamma proteobacterium,
LC524015.1,HM798951.1.1373,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,uncultured Caulobacterales bacterium,
LC524016.1,HM845960.1.1342,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,uncultured bacterium,
LC524017.1,EU574676.1.1432,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured bacterium,
LC524018.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524019.1,AB175498.1.1417,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,Thioreductor micantisoli,
LC524020.1,FJ497403.1.1482,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes VC2.1 Bac22,uncultured Alphaproteobacteria bacterium,
LC524021.1,GU234254.1.1322,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,uncultured marine archaeon,
LC524022.1,KY235939.1.1203,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524023.1,APQG01000021.1.1300,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae LMG 1003 = CIP 70.12,
LC524024.1,KP896604.1.1360,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured bacterium,
LC524025.1,AGYY01000030.208.1728,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,Delftia acidovorans CCUG 15835,
LC524026.1,AB071950.1.1341,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter russicus,
LC524027.1,AB250697.1.1340,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,uncultured,uncultured Bathymodiolus platifrons gill symbiont,
LC524028.1,KF859626.1.1511,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,uncultured Halomonas sp.,
LC524029.1,CR937007.10391.11860,Archaea,Halobacterota,ANME-1,ANME-1b,uncultured archaeon,
LC524030.1,JQ287200.1.1507,Bacteria,Proteobacteria,Gammaproteobacteria,Nitrosococcales,Nitrosococcaceae,MSB-1D1,uncultured bacterium,
LC524031.1,FR666862.1.1474,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524032.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524033.1,EU556724.23684.25468,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,uncultured marine group II euryarchaeote DeepAnt-15E7,
LC524034.1,FN773273.1.1476,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,bacterium endosymbiont of Osedax mucofloris,
LC524035.1,JX521775.1.1447,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,
LC524036.1,FN562878.1.1304,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,
LC524037.1,KT257799.1.1522,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,uncultured,uncultured bacterium,
LC524038.1,KF786865.1.1395,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured Legionellales bacterium,
LC524039.1,KY081871.1.1396,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus Nitrosopumilus,uncultured archaeon,
LC524040.1,GQ350324.1.1382,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,uncultured gamma proteobacterium,
LC524041.1,JX227527.1.1520,Bacteria,NB1-j,uncultured bacterium,
LC524042.1,AB250697.1.1340,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,uncultured,uncultured Bathymodiolus platifrons gill symbiont,
LC524043.1,KY235939.1.1203,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524044.1,JQ226698.1.1331,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,uncultured marine archaeon,
LC524045.1,KY081807.1.1486,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996 marine group,uncultured bacterium,
LC524046.1,KC000993.1.1315,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Prochlorococcus MIT9313,unidentified marine bacterioplankton,
LC524047.1,KM410546.1.1358,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured prokaryote,
LC524048.1,GQ410818.1.916,Archaea,Thermoplasmatota,Thermoplasmata,Marine Benthic Group D and DHVEG-1,uncultured archaeon,
LC524049.1,KF227769.1.1381,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,
LC524050.1,AB175498.1.1417,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,Thioreductor micantisoli,
LC524051.1,HQ845895.1.1383,Bacteria,Bacteroidota,Bacteroidia,Bacteroidetes VC2.1 Bac22,uncultured bacterium,
LC524052.1,AB175498.1.1417,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,Thioreductor micantisoli,
LC524053.1,EU574676.1.1432,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured bacterium,
LC524054.1,AGWX01000001.137820.139294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Afipia broomeae ATCC 49717,
LC524055.1,KY241489.1.1486,Bacteria,SAR324 clade(Marine group B),uncultured bacterium,
LC524056.1,AF299122.1.1420,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Thioreductoraceae,Thioreductor,uncultured bacterium S17sBac17,
LC524057.1,AGWX01000001.137820.139294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Afipia,Afipia broomeae ATCC 49717,
LC524058.1,JQ225634.1.1349,Archaea,Thermoplasmatota,Thermoplasmata,Marine Group II,uncultured marine archaeon,
LC524059.1,JQ611222.1.1368,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,uncultured bacterium,
LC524060.1,HQ163158.1.1317,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade I,uncultured,uncultured Alphaproteobacteria bacterium,
LC524061.1,KX097712.1.1458,Bacteria,Chloroflexi,Anaerolineae,SBR1031,uncultured bacterium,
LC524062.1,KY235939.1.1203,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524063.1,FJ497629.1.1442,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,uncultured Epsilonproteobacteria bacterium,
LC524064.1,Z23159.1.1411,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,Methylobacterium sp. PC30.44,
LC524065.1,AY542566.1.1377,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methyloprofundus,uncultured gamma proteobacterium,
LC524066.1,KT257837.1.1439,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,
LC524067.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524068.1,EU491266.1.1517,Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,uncultured bacterium,
LC524069.1,FJ628243.1.1479,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,uncultured bacterium,
LC524070.1,JN868744.1.1522,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,uncultured,uncultured bacterium,
LC524071.1,JF213481.1.1282,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,uncultured,uncultured bacterium,
LC524072.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524073.1,KJ365357.1.1476,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,
LC524074.1,KF557603.1.1409,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,uncultured bacterium,
LC524075.1,JQ712382.1.1383,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured Epsilonproteobacteria bacterium,
LC524076.1,GQ347974.1.1387,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Thioglobaceae,SUP05 cluster,uncultured gamma proteobacterium,
LC524077.1,JQ712398.1.1376,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,uncultured Epsilonproteobacteria bacterium,
LC524078.1,HQ012269.1.1494,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas,uncultured Alteromonas sp.,
LC524079.1,KX852079.1.1374,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,uncultured bacterium,
LC524080.1,CP012605.3466183.3467706,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524081.1,KJ848575.1.1432,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,Ralstonia insidiosa,
LC524082.1,KY235969.1.1535,Bacteria,Marinimicrobia (SAR406 clade),uncultured bacterium,
LC524083.1,DQ082929.1.1032,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,uncultured archaeon,
LC524084.1,KR814200.1.1520,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,uncultured Desulfobulbaceae bacterium,
LC524085.1,EU570854.1.1481,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524086.1,JQ611154.1.1366,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Nitratifractor,uncultured bacterium,
LC524087.1,AB919391.1.1312,Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,uncultured marine group I thaumarchaeote,
LC524088.1,JF320743.1.1424,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured bacterium,
LC524089.1,KF859626.1.1511,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Halomonadaceae,Halomonas,uncultured Halomonas sp.,
LC524090.1,KY235976.1.1491,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,uncultured,uncultured bacterium,
LC524091.1,JQ287478.1.1480,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfurimonas,uncultured bacterium,
EU083531.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083532.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083533.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083534.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083535.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083536.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083537.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083538.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083539.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083540.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083541.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083542.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083543.1,DQ442518.1.1499,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Streptomyces libani,
EU083544.1,CP000454.792344.793860,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24,
EU083545.1,DQ125558.1.1453,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083546.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083547.1,DQ157991.1.1519,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. 31.32,
EU083548.1,JQ978843.1.1488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083549.1,JQ978843.1.1488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083550.1,JQ978843.1.1488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083551.1,DQ125558.1.1453,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083552.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083553.1,DQ442518.1.1499,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Streptomyces libani,
EU083554.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083555.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083556.1,KC554115.1.1518,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083557.1,KY173031.1.1487,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp.,
EU083558.1,JQ978843.1.1488,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,uncultured bacterium,
EU083559.1,JF772508.1.1492,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. bG35(2011),
EU083560.1,JF772508.1.1492,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. bG35(2011),
EU083561.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083562.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083563.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083564.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083565.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083566.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083567.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083568.1,AJ786782.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter sp. R-20814,
EU083569.1,DQ125642.1.1444,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083570.1,JQ800720.1.1487,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083571.1,JX489945.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured soil bacterium,
EU083572.1,HQ398379.1.1489,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter sp. BA34(2011),
EU083573.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083574.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083575.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083576.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083577.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083578.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083579.1,KF494798.1.1496,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083580.1,JX489945.1.1481,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured soil bacterium,
EU083581.1,DQ108394.1.1457,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. Tibet-IBa1,
EU083582.1,DQ108394.1.1457,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas sp. Tibet-IBa1,
EU083583.1,KF712613.1.1528,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,uncultured,uncultured bacterium,
EU083584.1,KX389585.1.1473,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. S1(2016),
EU083585.1,FJ849540.1.1449,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Plantibacter,uncultured bacterium,
EU083586.1,KX389585.1.1473,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. S1(2016),
EU083587.1,JX101597.1.1490,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,uncultured bacterium,
EU083588.1,HQ717387.1.1492,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agrococcus,Agrococcus sp. LH-CAB4,
EU083589.1,LC140846.1.1514,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,uncultured bacterium,
EU083590.1,LC140846.1.1514,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,uncultured bacterium,
EU083591.1,LC140846.1.1514,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Vibrio,uncultured bacterium,
EU083592.1,KF095481.1.1365,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia-Shigella,uncultured bacterium,
EU083593.1,FCGG01000009.117696.119204,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,
EU083594.1,AB681674.1.1468,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Shewanellaceae,Shewanella,Shewanella glacialipiscicola,
EU083595.1,FJ230896.1.1508,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured bacterium,
EU083596.1,KU514773.1.1499,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,uncultured bacterium,
EU083597.1,GQ389202.1.1509,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Dechlorosoma,uncultured bacterium,
EU083598.1,JF799954.1.1512,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. K7SC-3A,
EU083599.1,DQ535029.1.1505,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,gamma proteobacterium LH197,
EU083600.1,DQ535029.1.1505,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,gamma proteobacterium LH197,
EU083601.1,FPLS01016682.10.1526,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,metagenome,
EU083602.1,CP012676.3871045.3872591,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas versuta,
EU083603.1,DQ647192.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MT14,
EU083604.1,DQ647192.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MT14,
EU083605.1,DQ647192.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MT14,
EU083606.1,DQ647192.1.1466,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas sp. MT14,
EU083607.1,CP029693.2424978.2426515,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas putida,
EU083608.1,DQ158115.1.1517,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,
EU083609.1,AM773569.1.1429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured Pseudomonas sp.,
EU083610.1,DQ158115.1.1517,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured bacterium,
EU083611.1,AM773569.1.1429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured Pseudomonas sp.,
EU083612.1,AM773569.1.1429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured Pseudomonas sp.,
EU083613.1,AM773569.1.1429,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,uncultured Pseudomonas sp.,
